Date,Gold Price,GPRD,GPRD_MA7,GPRD_MA30,USDIDR,GoldReturn,USDReturn,GoldMA14,PriceMA14Ratio,RSI14,Vol30,GPRNorm,MonthSin,MonthCos
2021-07-10,950000.0,31.02,44.55,68.5,14586.133463541666,0.003162891408508217,-0.0022302298071583387,938500.0,1.0122535961640917,63.757129965781715,0.004761175669073667,0.3837589073159443,-0.4999999999999997,-0.8660254037844388
2021-07-11,950000.0,27.3,41.8,65.02,14553.566731770834,0.0,-0.0022352148520175417,939642.8571428572,1.0110224249334854,63.75712996578172,0.004720933235055748,0.34026323657141005,-0.4999999999999997,-0.8660254037844388
2021-07-12,950000.0,69.74,42.34,65.78,14521.0,0.0,-0.002240222232112157,940857.1428571428,1.0097175827512905,63.75712996578172,0.0043892348443201985,0.8821836595464884,-0.4999999999999997,-0.8660254037844388
2021-07-13,946000.0,77.25,44.33,66.4,14558.5,-0.004219415542708211,0.0025791379347891224,941857.1428571428,1.004398604580616,56.66714457457215,0.004458617903062824,0.9850970856022677,-0.4999999999999997,-0.8660254037844388
2021-07-14,945000.0,56.22,47.39,67.29,14542.099609375,-0.001057641558135535,-0.001127151507631976,943142.8571428572,1.0019691002726447,55.01988900994219,0.004424539763531878,0.7218411957002162,-0.4999999999999997,-0.8660254037844388
2021-07-15,953000.0,104.51,56.91,68.33,14473.0,0.008429976160459401,-0.004763019320289986,944642.8571428572,1.0088468809073723,64.02858358841013,0.004663085924949585,1.326201715480661,-0.4999999999999997,-0.8660254037844388
2021-07-16,956000.0,70.38,62.35,65.85,14563.0,0.0031430093971992214,0.006199220844975716,946142.8571428572,1.0104182394685188,66.720342386348,0.004640621109974018,0.897234864306009,-0.4999999999999997,-0.8660254037844388
2021-07-17,949000.0,76.57,68.85,63.8,14539.0,-0.007349114441473454,-0.0016493715511547704,946642.8571428572,1.0024900022636385,56.16022164014684,0.0041782061200576065,0.9807362244818075,-0.4999999999999997,-0.8660254037844388
2021-07-18,949500.0,32.56,69.6,62.07,14515.0,0.0005267316424128085,-0.001652096472695332,947178.5714285715,1.0024508879755665,56.687548665558666,0.0037832035746436224,0.42860527765066503,-0.4999999999999997,-0.8660254037844388
2021-07-19,950000.0,50.57,66.87,62.35,14491.0,0.0005264543422460413,-0.0016548304128060707,947821.4285714285,1.002298504088323,57.241433532292,0.003779374331575182,0.6768597916448538,-0.4999999999999997,-0.8660254037844388
2021-07-20,948500.0,37.43,61.18,60.44,14664.5,-0.0015801952195175833,0.011901840000888739,948500.0,1.0,54.97030948538243,0.003805715346193892,0.5157612863695861,-0.4999999999999997,-0.8660254037844388
2021-07-21,947000.0,49.92,60.28,58.95,14620.0,-0.0015826961889905985,-0.0030391527430434153,949000.0,0.9978925184404637,52.717771711430444,0.0038100907773221545,0.6907589768652809,-0.4999999999999997,-0.8660254037844388
2021-07-22,946000.0,95.29,58.96,56.44,14536.0,-0.0010565241341999848,-0.005762123227762425,949071.4285714285,0.9967637540453075,51.211157981013635,0.003436610352571868,1.3096871583619147,-0.4999999999999997,-0.8660254037844388
2021-07-23,946000.0,91.79,62.02,58.12,14548.7001953125,0.0,0.0008733248776445394,949000.0,0.9968387776606955,51.211157981013635,0.0034017967431881737,1.2752005740497772,-0.4999999999999997,-0.8660254037844388
2021-07-24,943000.0,65.36,60.42,57.74,14527.800130208334,-0.0031762864184208183,-0.0014375917644588526,948500.0,0.9942013705851345,46.57955977467732,0.0034550230198300003,0.9307734845954652,-0.4999999999999997,-0.8660254037844388
2021-07-25,942500.0,26.22,59.51,56.79,14506.900065104166,-0.0005303633112916957,-0.0014396614102028947,947964.2857142857,0.994235768375843,45.83551035000763,0.0034584484948477117,0.3872130114026682,-0.4999999999999997,-0.8660254037844388
2021-07-26,942000.0,59.15,60.74,57.91,14486.0,-0.0005306447458027798,-0.001441737023718524,947392.8571428572,0.9943076865080861,45.060360353510795,0.003445689590359083,0.88976581270195,-0.4999999999999997,-0.8660254037844388
2021-07-27,940000.0,79.2,66.71,60.27,14523.5,-0.0021253993123134776,0.002585361408351672,946964.2857142857,0.9926456722609844,42.00062341541651,0.00347347460705377,1.209819087053538,-0.4999999999999997,-0.8660254037844388
2021-07-28,940000.0,53.3,67.19,58.8,14554.0,0.0,0.002097842743408578,946607.1428571428,0.9930201848707791,42.00062341541651,0.00346530907020674,0.8153712002913658,-0.4999999999999997,-0.8660254037844388
2021-07-29,945000.0,30.92,57.99,56.64,14462.599609375,0.005305052229693098,-0.0062998900044445244,946035.7142857143,0.9989052059345388,51.54114195752799,0.0035753106109049798,0.47302879165421957,-0.4999999999999997,-0.8660254037844388
